Fecha_Proceso;Operacion;Documento;Correlativo;Serie;Seriado;Emisor;Fecha_Compra;Fecha_Emision;Fecha_Vcto;Duration;Plazo;Plazo_Residual;Nominal;Moneda;Tir;Tasa_Mercado;Tasa_Emision;Tera_Emision;Valor_Compra;Interes;Reajuste;Valor_Presente;Valor_Mercado;Ajuste_Mercado;Interes_Diario;Reajuste_Diario;Valor_Presente_Prox;Valor_Compra_UM;Interes_UM;Valor_Presente_UM;Valor_Mercado_UM;Ajuste_Mercado_UM;Interes_Diario_UM;Valor_Presente_Prox_UM;Valor_Compra_Par;Interes_Par;Reajuste_Par;Valor_Presente_Par;Interes_Diario_Par;Reajuste_Diario_Par;Valor_Presente_Prox_Par;Prima;Descuento;Prima_Diario;Descuento_Diario;Grupo;Nivel_Libro;Libro;Posicion;Evento;Cartera_Normativa;Instrumento;Sub_Instrumento;Tipo_Letra;Rut_Emisor;Codigo_Emisor;Tipo_Emisor;Codigo_Instrumento;Codigo_Moneda;Codigo_Libro;Codigo_Cartera_Normativa;Periodo_Cupon;Ultimo_Cupon;Fecha_Ultimo_Cupon;Nominal_Residual;Cupones_Cortados;Marca_VI;Marca_GTA;Pago;Fecha_Devengo;Fecha_Prx_Cupon;Fecha_Valuta;Plaza_1;Plaza_1_Glosa;Plaza_2;Plaza_2_Glosa;Plaza_3;Plaza_3_Glosa;Forma_de_Pago;Forma_de_Pago_Glosa;Dv01_Clp;Dv01_Um;fecha;codigo_instrumento;interes_Lir_UM;interes_Mes_Lir_UM;Retencion_Lir_UM;Retencion_Lir;Retencion_Mes_Lir_UM;Retencion_Mes_Lir;Grupo_Especial;Linea_1;Linea_Glosa_1;Grupo_1;Grupo_Factor_1;Plazo_Pacto_1;Plazo_Instrumento_1;Monto_Linea_1;Monto_Linea_Clp_1;Factor_1;Rut_1;Codigo_1;Nombre_1;Error_1;Error_Glosa_1;Linea_2;Linea_Glosa_2;Grupo_2;Grupo_Factor_2;Plazo_Pacto_2;Plazo_Instrumento_2;Monto_Linea_2;Monto_Linea_Clp_2;Factor_2;Rut_2;Codigo_2;Nombre_2;Error_2;Error_Glosa_2
31-08-2020;77307;77307;1;FAL56T0108  ;S;FAL     ;28-04-2009;01-01-2008;01-01-2038;7,8332;10.958;6.332;390;CLF       ;5,6;3,79;5,6;5,6005;173.292;8.416.122,00;59.129,00;8648543;9866015;1.217.472,00;0;0;0;8,26;293,3;301,56;344,01;42,451;0;0;6270719;77937;2298155;8646811;0;0;0;1732;0;0;0;UF-07-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;50;44013;298,818;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-7436;-0,2593;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;8648543;8648543;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;11108,53;8648543;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;77416;77416;4;FAL40V0104  ;S;FAL     ;25-05-2009;01-01-2004;01-01-2024;1,7202;7.305;1.218;400;CLF       ;4,6;1,24;4;4,0042;1.985.836;20.590,00;726.536,00;2732962;2889423;156.461,00;0;0;0;94,58;0,72;95,29;100,75;5,4555;0;0;2981846;17.889,00;-240279;2759456;0;0;0;0;-977940;0;0;UF-02-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;66;44013;95,6;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-496;-0,0173;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;2732962;2732962;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;3510,32;2732962;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;77617;77617;8;FAL45D0509  ;S;FAL     ;01-07-2009;01-05-2009;01-05-2021;0,4101;4.383;243;1030;CLF       ;4,5;-0,1;4,5;4,5006;1.664.340;8.333,00;616.139,00;2288812;2331553;42.741,00;0;0;0;79,52;0,29;79,81;81,3;1,4903;0;0;1662770;7294;615551;2285615;0;0;0;3197;0;0;0;UF-02-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;F              ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;45;44044;79,413;0;NO        ;NO        ;H         ;44074;44136;44137;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-92;-0,0032;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;2288812;2288812;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;2939,84;2288812;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;77802;77802;6;FAL48D0109  ;S;FAL     ;17-08-2009;01-01-2009;01-01-2021;0,2079;4.383;123;750;CLF       ;4,8;0,04;4,8;4,7974;842.983;9.209,00;310.731,00;1162923;1174329;11.406,00;0;0;0;40,23;0,32;40,55;40,95;0,3977;0;0;844.507,00;8169;311294;1163970;0;0;0;0;1047;0;0;UF-02-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;46;44013;40,275;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-23;-0,0008;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;1162923;1162923;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;1493,7;1162923;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;77865;77865;6;FAL44Q0109  ;S;FAL     ;02-09-2009;01-01-2009;01-01-2024;1,714;5.478;1.218;180;CLF       ;4,4;1,27;4,4;4,3982;1.116.349;11.067,00;414.658,00;1542074;1623925;81.851,00;0;0;0;53,38;0,39;53,77;56,62;2,854;0;0;1115985;10947;414525;1541457;0;0;0;0;-617;0;0;UF-02-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;46;44013;53,37;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-277;-0,0097;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;1542074;1542074;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;1980,7;1542074;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;77877;77877;3;FAL44D0109  ;S;FAL     ;04-09-2009;01-01-2009;01-01-2021;0,2112;4.383;123;320;CLF       ;4,4;0,79;4,4;4,3996;361.290;3.622,00;134.328,00;499240;502983;3.743,00;0;0;0;17,28;0,13;17,41;17,54;0,1305;0;0;360.962,00;3912;134212;499086;0;0;0;154;0;0;0;UF-02-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;46;44013;17,28;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-10;-0,0003;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;499240;499240;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;641,24;499240;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;77908;77908;1;FAL44Q0109  ;S;FAL     ;10-09-2009;01-01-2009;01-01-2024;1,714;5.478;1.218;310;CLF       ;4,4;1,27;4,4;4,3982;1.920.601;19.058,00;716.136,00;2655795;2796760;140.965,00;0;0;0;91,94;0,66;92,6;97,52;4,9152;0;0;1919979;18854;715900;2654733;0;0;0;0;-1062;0;0;UF-02-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;46;44743;91,915;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-478;-0,0167;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;2655795;2655795;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;3411,21;2655795;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;78218;78218;1;FAL53T0109  ;S;FAL     ;02-12-2009;01-01-2009;01-01-2039;8,3879;10.957;6.697;1460;CLF       ;5,3;2,94;5,3;5,3011;495.324;32.339.276,00;163.786,00;32998386;39625771;6.627.385,00;0;0;0;23,57;1.127,03;1.150,59;1.381,68;231,0848;0;0;23.969.138,00;281326;8738013;32988477;0;0;0;9909;0;0;0;UF-10-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;50;44378;1102,884;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-32329;-1,1272;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;32998386;32998386;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;42384,41;32998386;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;78430;78430;1;FAL40D0109  ;S;FAL     ;12-02-2010;01-01-2009;01-01-2021;0,2146;4.383;123;570;CLF       ;4;0,66;4;3,9989;646.486;5.961,00;242.309,00;894756;901111;6.355,00;0;0;0;30,99;0,21;31,2;31,42;0,2216;0;0;646579;6108;242344;895031;0;0;0;0;275;0;0;UF-02-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;46;44013;31,008;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-27;-0,0009;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;894756;894756;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;1149,26;894756;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;78662;78662;1;FAL46Y0109  ;S;FAL     ;21-04-2010;01-01-2009;01-01-2034;6,4441;9.131;4.871;680;CLF       ;4,6;2,13;4,6;4,5986;9.673.362;98.938,00;3.521.626,00;13293926;15441326;2.147.400,00;0;0;0;460,08;3,45;463,53;538,41;74,8759;0;0;9.674.351,00;100245;3521983;13296579;0;0;0;0;2653;0;0;UF-07-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;46;44013;460,224;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-9707;-0,3385;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;13293926;13293926;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;17075,24;13293926;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;78813;78813;1;FAL43V0109  ;S;FAL     ;09-06-2010;01-01-2009;01-01-2029;4,078;7.305;3.045;510;CLF       ;4,3;2,08;4,3;4,3006;5.693.455;54.072,00;2.029.448,00;7776975;8479306;702.331,00;0;0;0;269,28;1,89;271,17;295,66;24,489;0;0;5694038;54054;2029663;7777755;0;0;0;-780;0;0;0;UF-05-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;46;44013;269,331;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-3422;-0,1193;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;7776975;7776975;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;9989,05;7776975;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;78869;78869;1;FAL47Y0310  ;S;FAL     ;23-06-2010;01-03-2010;01-03-2035;6,9589;9.131;5.295;2360;CLF       ;4,7;1,69;4,7;4,6978;36.042.216;562.213,00;12.756.200,00;49360629;60009845;10.649.216,00;0;0;0;1.701,52;19,6;1.721,11;2.092,43;371,3187;0;0;36049607;562.097,00;12758808;49370512;0;0;0;0;9883;0;0;UF-07-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;F              ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;41;43983;1702,032;0;NO        ;NO        ;H         ;44074;44075;44075;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-40978;-1,4288;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;49360629;49360629;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;63400,72;49360629;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;78951;78951;1;FAL45V0109  ;S;FAL     ;19-07-2010;01-01-2009;01-01-2029;4,0779;7.305;3.045;160;CLF       ;4,5;2,27;4,5;4,5016;1.812.074;18.064,00;636.131,00;2466269;2689467;223.198,00;0;0;0;85,36;0,63;85,99;93,78;7,7825;0;0;1.812.262,00;17811;636199;2466272;0;0;0;-3;0;0;0;UF-05-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;46;44013;85,376;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-1061;-0,037;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;2466269;2466269;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;3167,77;2466269;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;79710;79710;2;FAL45V0109  ;S;FAL     ;13-01-2011;01-01-2009;01-01-2029;4,0779;7.305;3.045;1090;CLF       ;4,5;2,27;4,5;4,5016;12.482.573;123.090,00;4.195.803,00;16801466;18321999;1.520.533,00;0;0;0;581,54;4,29;585,84;638,85;53,0182;0;0;12483876;121365;4196236;16801477;0;0;0;-11;0;0;0;UF-05-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;46;44013;581,624;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-7225;-0,2519;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;16801466;16801466;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;21580,46;16801466;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;79914;79914;1;FAL49T0110  ;S;FAL     ;15-02-2011;01-01-2010;01-01-2040;8,9355;10.957;7.062;950;CLF       ;4,9;2,42;4,9;4,8993;304.940;21.448.100,00;90.743,00;21843783;26812745;4.968.962,00;0;0;0;14,19;747,47;761,65;934,91;173,2586;0;0;16242476;172298;5426835;21841609;0;0;0;0;-2174;0;0;UF-10-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;42;44013;755,63;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-23152;-0,8073;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;21843783;21843783;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;28057,01;21843783;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;79957;79957;2;FAL38Q0110  ;S;FAL     ;22-02-2011;01-01-2010;01-01-2025;2,1697;5.479;1.584;240;CLF       ;3,8;1,46;3,8;3,8024;1.852.909;15.390,00;617.243,00;2485542;2610776;125.234,00;0;0;0;86,13;0,54;86,67;91,03;4,3667;0;0;1852519;15170;617104;2484793;0;0;0;749;0;0;0;UF-02-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;42;44013;86,112;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-572;-0,0199;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;2485542;2485542;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;3192,53;2485542;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
31-08-2020;80009;80009;1;FAL44Q0111  ;S;FAL     ;02-03-2011;01-01-2011;01-01-2026;2,7001;5.479;1.949;500;CLF       ;4,4;1,09;4,4;4,3982;4.792.489;45.921,00;1.590.986,00;6429396;7004944;575.548,00;0;0;0;222,5797;1,6016;224,1813;244,2496;20,0683;0;0;4793499;45865;1591314;6430678;0;0;0;0;1282;0;0;UF-02-X        ;FALABELLA;INVERSIONES TASAS;DIS;*                   ;S/C;LCHR           ;PROPIO         ;VI             ;96509660;01-01-1900;01-01-1900;20-01-1900;998;23;0;3;46;44013;148,25;0;NO        ;NO        ;H         ;44074;44105;44105;22;SANTIAGO  ;22;SANTIAGO  ;0;N/A       ;84;VARIOS ACREEDORES             ;-1865;-0,065;N4;20;0;0;0;0;0;0;                                                 ;1;Normativo      ;SIN GRUPO   ;SIN FACTOR  ; - ;0;6429396;6429396;100;96509660;1; BANCO FALABELLA                                                        ;N;                                                 ;2;Interno        ;SIN GRUPO   ;SIN FACTOR  ;0;0;8258,17;6429396;100;96509660;1;BANCO FALABELLA                                                       ;N;                                                 
